Machine Name,Protocol,Local IP,Local Port,Foreign IP,Foreign Port,Connection Type,PID,Task Name,Task Description,Session,User,Comments
PEPWKD12345,TCP,0.0.0.0,58402,0.0.0.0,0,LISTENING,2856,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,TCP,0.0.0.0,58419,0.0.0.0,0,LISTENING,1508,ccSvcHst.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,127.0.0.1,60787,127.0.0.1,60788,ESTABLISHED,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,127.0.0.1,60788,127.0.0.1,60787,ESTABLISHED,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,169.225.114.132,139,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12345,TCP,169.225.114.132,60750,169.225.112.34,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12345,TCP,169.225.114.132,60779,143.127.102.40,443,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,169.225.114.132,60781,143.127.102.40,443,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,169.225.114.132,60782,156.81.218.58,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12345,TCP,169.225.114.132,60786,143.127.102.40,443,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,169.225.114.132,60789,156.81.248.113,135,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,169.225.114.132,60790,156.81.248.113,49155,ESTABLISHED,696,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,169.225.114.132,60793,156.81.218.58,135,ESTABLISHED,2720,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,TCP,169.225.114.132,60794,156.81.218.58,49155,ESTABLISHED,2720,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,TCP,[::],135,[::],0,LISTENING,912,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,TCP,[::],445,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12345,TCP,[::],3389,[::],0,LISTENING,1244,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,TCP,[::],5985,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12345,TCP,[::],7717,[::],0,LISTENING,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,[::],7799,[::],0,LISTENING,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,[::],47001,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12345,TCP,[::],49152,[::],0,LISTENING,612,wininit.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,[::],49153,[::],0,LISTENING,980,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12345,TCP,[::],49154,[::],0,LISTENING,584,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,[::],49155,[::],0,LISTENING,696,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,[::],58388,[::],0,LISTENING,676,services.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,TCP,[::],58402,[::],0,LISTENING,2856,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,TCP,[::],58420,[::],0,LISTENING,1508,ccSvcHst.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,0.0.0.0,123,*,*,,564,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12345,UDP,0.0.0.0,161,*,*,,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,0.0.0.0,500,*,*,,584,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,0.0.0.0,3344,*,*,,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,0.0.0.0,4500,*,*,,584,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,0.0.0.0,5355,*,*,,1244,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,UDP,127.0.0.1,53484,*,*,,584,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,127.0.0.1,56353,*,*,,696,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,127.0.0.1,56435,*,*,,2720,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,UDP,127.0.0.1,59185,*,*,,1244,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,UDP,169.225.114.132,137,*,*,,4,System,N/A,Services,N/A,
PEPWKD12345,UDP,169.225.114.132,138,*,*,,4,System,N/A,Services,N/A,
PEPWKD12345,UDP,[::],123,*,*,,564,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12345,UDP,[::],161,*,*,,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,[::],500,*,*,,584,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,[::],3344,*,*,,2696,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,[::],4500,*,*,,584,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12345,UDP,[::],5355,*,*,,1244,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12345,UDP,[fe80::cc:f7c8:7e4a:8685%11],546,*,*,,980,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12346,TCP,0.0.0.0,135,0.0.0.0,0,LISTENING,920,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,0.0.0.0,445,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,0.0.0.0,2738,0.0.0.0,0,LISTENING,1996,discagnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,3389,0.0.0.0,0,LISTENING,1208,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,0.0.0.0,5985,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,0.0.0.0,7717,0.0.0.0,0,LISTENING,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,7799,0.0.0.0,0,LISTENING,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,8081,0.0.0.0,0,LISTENING,1788,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,47001,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,0.0.0.0,49152,0.0.0.0,0,LISTENING,616,wininit.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,49153,0.0.0.0,0,LISTENING,1020,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12346,TCP,0.0.0.0,49154,0.0.0.0,0,LISTENING,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,53131,0.0.0.0,0,LISTENING,728,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,53158,0.0.0.0,0,LISTENING,720,services.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,53160,0.0.0.0,0,LISTENING,1192,ccSvcHst.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,0.0.0.0,53166,0.0.0.0,0,LISTENING,2748,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,127.0.0.1,53544,127.0.0.1,53545,ESTABLISHED,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,127.0.0.1,53545,127.0.0.1,53544,ESTABLISHED,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,169.225.114.200,139,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,169.225.114.200,53536,169.225.112.34,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,169.225.114.200,53562,156.81.19.253,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,169.225.114.200,53567,156.81.218.201,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,169.225.114.200,53568,156.81.246.127,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,169.225.114.200,53572,157.146.255.253,8081,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,169.225.114.200,53574,157.146.255.253,8081,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,169.225.114.200,53575,156.81.19.253,135,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,169.225.114.200,53576,156.81.19.253,49155,ESTABLISHED,728,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,169.225.114.200,53579,156.81.19.253,135,ESTABLISHED,2960,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,169.225.114.200,53580,156.81.19.253,49155,ESTABLISHED,2960,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,169.225.114.200,53584,156.81.232.141,80,ESTABLISHED,468,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12346,TCP,[::],135,[::],0,LISTENING,920,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,[::],445,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,[::],3389,[::],0,LISTENING,1208,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,TCP,[::],5985,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,[::],7717,[::],0,LISTENING,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],7799,[::],0,LISTENING,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],8081,[::],0,LISTENING,1788,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],47001,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12346,TCP,[::],49152,[::],0,LISTENING,616,wininit.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],49153,[::],0,LISTENING,1020,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12346,TCP,[::],49154,[::],0,LISTENING,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],53131,[::],0,LISTENING,728,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],53158,[::],0,LISTENING,720,services.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],53161,[::],0,LISTENING,1192,ccSvcHst.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,TCP,[::],53166,[::],0,LISTENING,2748,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,UDP,0.0.0.0,123,*,*,,468,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12346,UDP,0.0.0.0,161,*,*,,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,0.0.0.0,500,*,*,,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,0.0.0.0,3344,*,*,,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,0.0.0.0,4500,*,*,,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,0.0.0.0,5355,*,*,,1208,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,UDP,0.0.0.0,8082,*,*,,1788,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,127.0.0.1,50829,*,*,,728,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,127.0.0.1,50832,*,*,,1208,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,UDP,127.0.0.1,54138,*,*,,2960,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,UDP,127.0.0.1,57170,*,*,,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,169.225.114.200,137,*,*,,4,System,N/A,Services,N/A,
PEPWKD12346,UDP,169.225.114.200,138,*,*,,4,System,N/A,Services,N/A,
PEPWKD12346,UDP,[::],123,*,*,,468,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12346,UDP,[::],161,*,*,,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,[::],500,*,*,,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,[::],3344,*,*,,2608,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,[::],4500,*,*,,576,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,[::],5355,*,*,,1208,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12346,UDP,[::],8082,*,*,,1788,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12346,UDP,[fe80::31e8:b0e7:b094:5a71%11],546,*,*,,1020,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,TCP,0.0.0.0,135,0.0.0.0,0,LISTENING,948,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,0.0.0.0,445,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,0.0.0.0,2738,0.0.0.0,0,LISTENING,2132,discagnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,3389,0.0.0.0,0,LISTENING,1300,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,0.0.0.0,5357,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,0.0.0.0,5413,0.0.0.0,0,LISTENING,2272,slssvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,5985,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,0.0.0.0,7717,0.0.0.0,0,LISTENING,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,7799,0.0.0.0,0,LISTENING,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,8081,0.0.0.0,0,LISTENING,1936,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,47001,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,0.0.0.0,49152,0.0.0.0,0,LISTENING,632,wininit.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,49153,0.0.0.0,0,LISTENING,1012,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,TCP,0.0.0.0,49154,0.0.0.0,0,LISTENING,644,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,49165,0.0.0.0,0,LISTENING,1572,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,49169,0.0.0.0,0,LISTENING,748,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,49177,0.0.0.0,0,LISTENING,732,services.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,0.0.0.0,49185,0.0.0.0,0,LISTENING,1272,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,0.0.0.0,49188,0.0.0.0,0,LISTENING,2224,ccSvcHst.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,127.0.0.1,49165,127.0.0.1,49171,ESTABLISHED,1572,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,127.0.0.1,49165,127.0.0.1,52286,ESTABLISHED,1572,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,127.0.0.1,49171,127.0.0.1,49165,ESTABLISHED,2356,aaBootstrap.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,127.0.0.1,52285,127.0.0.1,135,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,127.0.0.1,52286,127.0.0.1,49165,ESTABLISHED,4672,view.exe,WindowViewer,Console,CORPPVT\elatosk1,
PEPWKD12348,TCP,127.0.0.1,52349,127.0.0.1,52350,ESTABLISHED,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,127.0.0.1,52350,127.0.0.1,52349,ESTABLISHED,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,169.225.114.170,139,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,169.225.114.170,52278,169.225.113.241,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,169.225.114.170,52334,169.225.114.170,7717,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,169.225.114.170,52335,156.81.217.29,445,ESTABLISHED,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,169.225.114.170,52338,156.81.248.113,135,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,169.225.114.170,52339,156.81.248.113,49155,ESTABLISHED,748,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,169.225.114.170,52342,156.81.217.29,135,ESTABLISHED,2664,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,169.225.114.170,52343,156.81.217.29,49155,ESTABLISHED,2664,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,169.225.114.170,52348,169.225.112.35,5282,TIME_WAIT,0,System Idle Process,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],135,[::],0,LISTENING,948,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,[::],445,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,[::],3389,[::],0,LISTENING,1300,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,[::],5357,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,[::],5985,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,[::],7717,[::],0,LISTENING,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],7799,[::],0,LISTENING,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],8081,[::],0,LISTENING,1936,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],47001,[::],0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12348,TCP,[::],49152,[::],0,LISTENING,632,wininit.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],49153,[::],0,LISTENING,1012,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,TCP,[::],49154,[::],0,LISTENING,644,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],49165,[::],0,LISTENING,1572,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],49169,[::],0,LISTENING,748,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],49177,[::],0,LISTENING,732,services.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,TCP,[::],49185,[::],0,LISTENING,1272,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,TCP,[::],49189,[::],0,LISTENING,2224,ccSvcHst.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,0.0.0.0,123,*,*,,640,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,0.0.0.0,161,*,*,,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,0.0.0.0,500,*,*,,644,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,0.0.0.0,3344,*,*,,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,0.0.0.0,3702,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,0.0.0.0,3702,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,0.0.0.0,4500,*,*,,644,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,0.0.0.0,5355,*,*,,1300,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,UDP,0.0.0.0,8082,*,*,,1936,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,0.0.0.0,56999,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,127.0.0.1,1900,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,127.0.0.1,55498,*,*,,1104,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,127.0.0.1,57001,*,*,,1300,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,UDP,127.0.0.1,59372,*,*,,748,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,127.0.0.1,60442,*,*,,2664,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,UDP,127.0.0.1,62151,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,169.225.114.170,137,*,*,,4,System,N/A,Services,N/A,
PEPWKD12348,UDP,169.225.114.170,138,*,*,,4,System,N/A,Services,N/A,
PEPWKD12348,UDP,169.225.114.170,1900,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,169.225.114.170,62150,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[::],123,*,*,,640,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[::],161,*,*,,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,[::],500,*,*,,644,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,[::],3344,*,*,,7396,java.exe,theAwtToolkitWindow,Console,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,[::],3702,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[::],3702,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[::],4500,*,*,,644,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,[::],5355,*,*,,1300,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12348,UDP,[::],8082,*,*,,1936,FrameworkService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12348,UDP,[::],57000,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[::1],1900,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[::1],62149,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[fe80::3575:3690:3eb4:fdc4%11],546,*,*,,1012,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[fe80::3575:3690:3eb4:fdc4%11],1900,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12348,UDP,[fe80::3575:3690:3eb4:fdc4%11],62148,*,*,,1748,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWKD12350,TCP,0.0.0.0,135,0.0.0.0,0,LISTENING,956,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12350,TCP,0.0.0.0,445,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWKD12350,TCP,0.0.0.0,2738,0.0.0.0,0,LISTENING,1184,discagnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWKD12350,TCP,0.0.0.0,3389,0.0.0.0,0,LISTENING,1260,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWKD12350,TCP,0.0.0.0,5985,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
